time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
11.066541,0.0075,-0.0359,-0.0058,0.037
11.087048,-0.0142,0.0397,-0.0191,0.046
11.110190,0.0409,-0.0332,0.0385,0.065
11.143732,-0.0429,-0.0506,0.0337,0.074
11.156125,-0.0284,-0.0039,0.0652,0.071
11.172722,-0.0139,0.0018,0.0692,0.071
11.191726,0.0318,-0.0393,0.0484,0.070
11.212292,0.0416,-0.0496,-0.0249,0.069
11.243666,-0.0324,-0.0165,-0.0407,0.055
11.255883,-0.0012,-0.0252,-0.0415,0.049
11.272410,0.0349,-0.0245,-0.0543,0.069
11.293381,0.0255,0.0055,-0.0353,0.044
11.313487,-0.0104,0.0229,-0.0414,0.048
11.343531,-0.0198,0.0117,-0.0498,0.055
11.355825,0.0042,-0.0211,-0.0432,0.048
11.375074,0.0427,-0.0170,-0.0172,0.049
11.395785,0.0021,-0.0203,-0.0169,0.027
11.424724,-0.0003,0.0073,-0.0701,0.071
11.440163,0.0117,-0.0135,-0.1192,0.121
11.457728,0.0333,-0.0571,-0.1059,0.125
11.478268,-0.0408,-0.0505,-0.0034,0.065
11.498946,-0.0095,-0.0368,0.0558,0.068
11.530910,0.0387,-0.0028,0.1032,0.110
11.563484,0.0055,-0.0065,-0.0253,0.027
11.564778,0.0055,-0.0065,-0.0253,0.027
11.582191,-0.0232,0.0238,-0.0742,0.081
11.602395,0.0177,0.0135,0.0048,0.023
11.625378,-0.0157,-0.0014,0.0874,0.089
11.643201,0.0777,-0.0419,0.0102,0.089
11.663794,0.0490,0.0792,-0.0301,0.098
11.684204,0.0251,0.0621,0.0064,0.067
11.704713,-0.0275,0.0041,0.0463,0.054
11.747565,0.0204,0.0614,-0.0376,0.075
11.748671,0.0204,0.0614,-0.0376,0.075
11.777096,0.0420,0.0071,-0.0542,0.069
11.787643,0.0108,0.0166,-0.0423,0.047
11.806543,-0.0347,0.0570,-0.0323,0.074
11.847319,0.0324,-0.0164,-0.0382,0.053
11.878563,-0.0108,0.0172,-0.0302,0.036
11.880275,-0.0108,0.0196,-0.0203,0.030
11.888506,-0.0108,0.0196,-0.0203,0.030
11.908756,-0.0061,-0.0003,0.0589,0.059
11.946378,0.0175,0.0219,-0.0341,0.044
11.968957,0.0220,0.1017,-0.1174,0.157
11.988085,0.0099,0.0915,-0.0389,0.100
12.004261,-0.0572,0.0141,0.0688,0.091
12.020677,-0.0453,-0.0081,0.0596,0.075
12.038370,0.0408,-0.0162,0.0118,0.045
12.063916,0.0238,-0.0434,-0.0207,0.054
12.100714,-0.0482,0.0117,0.0148,0.052
12.101707,-0.0482,0.0117,0.0148,0.052
12.121583,-0.0123,-0.0404,0.0072,0.043
12.136622,0.0021,-0.0687,0.0461,0.083
12.160199,0.0524,-0.0951,0.0142,0.110
12.179722,-0.0122,-0.0705,-0.0051,0.072
12.194944,-0.0505,-0.0442,0.0069,0.067
12.216349,-0.0075,-0.0175,-0.0159,0.025
12.245433,0.0714,0.0823,-0.1387,0.176
12.269222,0.0358,-0.0388,0.0311,0.061
12.286116,0.0119,-0.0865,0.0428,0.097
12.302909,-0.0574,-0.0502,0.0456,0.089
12.319858,-0.0742,-0.0120,0.0416,0.086
12.346155,0.0357,0.0333,0.0094,0.050
12.375750,0.0860,-0.0452,-0.0138,0.098
12.385587,0.0501,-0.0520,-0.0144,0.074
12.401982,-0.0121,-0.0154,-0.0360,0.041
12.445788,0.0048,-0.0201,-0.0569,0.061
12.447425,0.0264,-0.0225,-0.0451,0.057
12.471371,0.0408,-0.0152,-0.0336,0.055
12.485359,0.0241,0.0062,-0.0441,0.051
12.502966,0.0505,-0.0209,-0.1512,0.161
12.545908,0.0193,0.1031,-0.1648,0.195
12.567025,-0.0883,0.1047,0.0417,0.143
12.586504,-0.0643,0.0209,0.0778,0.103
12.602356,-0.0331,-0.0210,0.0734,0.083
12.618475,0.0266,-0.0409,0.1068,0.117
12.636810,0.0432,-0.0441,0.1145,0.130
12.663757,0.0167,-0.0176,0.0502,0.056
12.688027,-0.0695,-0.0020,-0.0127,0.071
12.701304,-0.0695,-0.0093,-0.0134,0.071
12.718396,-0.0143,-0.0478,0.0364,0.062
12.734730,0.0096,-0.0358,0.0181,0.041
12.761785,0.0383,0.0320,-0.0396,0.064
12.788597,0.0311,-0.0189,0.0109,0.038
12.801054,0.0238,-0.0598,0.0259,0.069
12.817767,-0.0050,0.0187,-0.0613,0.064
12.835183,-0.0314,0.0926,-0.0559,0.113
12.860905,0.0164,-0.0033,0.0269,0.032
12.884984,-0.0123,0.0200,0.0814,0.085
12.901194,-0.0195,0.0248,0.0810,0.087
12.917374,0.0093,-0.0104,0.0226,0.027
12.934938,0.0238,-0.0122,-0.0042,0.027
12.961434,0.0191,-0.0015,-0.0522,0.056
12.987506,-0.0168,0.0163,-0.0199,0.031
13.000131,-0.0264,0.0120,-0.0175,0.034
13.017447,-0.0382,0.0254,-0.0045,0.046
13.059751,0.0507,0.0016,-0.0077,0.051
13.060221,0.0507,0.0016,-0.0077,0.051
13.077204,0.0052,0.0095,-0.0412,0.043
13.097619,-0.0115,0.0367,-0.0755,0.085
13.117860,-0.0257,0.0262,-0.0719,0.081
13.153292,0.0131,-0.0018,0.0067,0.015
13.166090,0.0204,0.0250,0.0242,0.040
13.182543,0.0373,0.0492,0.0177,0.064
13.200104,0.0063,0.0495,0.0220,0.055
13.237018,-0.0103,-0.0194,0.0634,0.067
13.249356,0.0090,-0.0164,0.0458,0.049
13.266064,0.0236,-0.0055,0.0147,0.028
13.282717,-0.0146,-0.0044,0.0083,0.017
13.301636,-0.0170,0.0009,-0.0129,0.021
13.336126,-0.0049,-0.0061,-0.0404,0.041
13.352478,0.0096,-0.0317,0.0199,0.039
13.365438,0.0215,0.0078,0.0729,0.076
13.383475,0.0429,0.1488,-0.0545,0.164
13.404885,0.0570,0.0929,-0.0821,0.136
13.436400,-0.0054,-0.0854,0.1085,0.138
13.450850,-0.0198,-0.1102,0.0818,0.139
13.465536,-0.0177,-0.0602,-0.0366,0.073
13.486358,-0.0038,0.0273,-0.1282,0.131
13.506704,0.0126,0.0342,-0.1308,0.136
13.536760,-0.0428,-0.0281,-0.0045,0.051
13.548666,-0.0475,-0.0400,0.0075,0.063
13.568024,-0.0331,-0.0795,0.0321,0.092
13.588227,-0.0090,-0.0485,0.0287,0.057
13.608963,0.0175,0.0019,0.0303,0.035
13.643443,0.0106,-0.0761,0.0104,0.078
13.650684,-0.0037,-0.0822,0.0188,0.084
13.670361,-0.0010,-0.0536,0.0384,0.066
13.690842,0.0185,0.0103,0.0215,0.030
13.711824,0.0019,0.0249,-0.0212,0.033
13.735857,0.0044,0.0267,-0.0445,0.052
13.753332,0.0525,-0.0077,-0.0060,0.053
13.773111,0.0263,-0.0035,-0.0073,0.028
13.793965,-0.0262,0.0268,-0.0000,0.037
13.814541,-0.0141,0.0757,-0.0562,0.095
13.852177,0.0268,0.0063,0.0013,0.028
13.864132,0.0196,-0.0624,-0.0241,0.070
13.880641,0.0484,-0.0641,-0.0265,0.085
13.897287,0.0149,-0.0235,-0.0053,0.028
13.916359,-0.0331,-0.0232,-0.0040,0.041
13.953037,0.1153,0.0723,-0.1791,0.225
13.965419,0.0603,0.0102,-0.0940,0.112
13.980098,-0.0738,-0.0180,0.1307,0.151
13.998418,-0.0642,-0.0073,0.1219,0.138
14.018997,0.0101,0.0425,-0.0189,0.048
14.055767,-0.0165,0.0844,-0.0197,0.088
14.067652,0.0194,0.0433,-0.0036,0.048
14.079760,0.0336,-0.0454,-0.0007,0.056
14.100469,0.0168,-0.0573,0.0109,0.061
14.121200,-0.0002,-0.0315,-0.0641,0.071
14.152542,0.0019,0.0297,-0.0731,0.079
14.163810,0.0019,0.0297,-0.0731,0.079
14.182473,-0.0053,-0.0037,0.0501,0.050
14.202605,0.0091,0.0037,0.1199,0.120
14.229457,0.0305,-0.0280,0.0041,0.042
14.245252,0.0089,-0.0355,-0.0267,0.045
14.263754,-0.0151,-0.0310,-0.0644,0.073
14.284035,0.0016,-0.0240,-0.0399,0.047
14.304705,0.0208,-0.0078,0.0105,0.025
14.334027,-0.0008,-0.0105,0.0721,0.073
14.347093,-0.0056,-0.0201,0.0694,0.072
14.366263,0.0016,-0.0150,0.0076,0.017
14.386719,-0.0032,0.0233,-0.0418,0.048
14.407120,0.0231,0.0237,-0.1101,0.115
14.433200,0.0400,0.0001,-0.0691,0.080
14.447705,-0.0245,-0.0453,0.0653,0.083
14.467840,-0.0005,-0.0691,0.1007,0.122
14.488783,0.0329,0.0386,-0.0984,0.111
14.509761,0.0641,0.1097,-0.1229,0.177
14.532867,0.0163,0.0180,-0.0090,0.026
14.550430,-0.0313,-0.0253,0.0560,0.069
14.570704,-0.0047,-0.0394,0.0445,0.060
14.592096,0.0196,-0.0390,0.0043,0.044
14.612450,0.0150,-0.0264,0.0063,0.031
14.646639,-0.0255,0.0101,-0.0145,0.031
14.660683,-0.0111,0.0150,-0.0311,0.036
14.677354,0.0081,0.0060,-0.0418,0.043
14.694423,0.0128,0.0111,-0.0172,0.024
14.713619,0.0273,0.0075,0.0557,0.062
14.747073,0.0035,-0.0170,0.0414,0.045
14.760888,-0.0133,-0.0097,0.0179,0.024
14.777795,-0.0037,-0.0330,-0.0117,0.035
14.795304,0.0155,-0.0509,-0.0388,0.066
14.815593,0.0011,-0.0546,-0.0453,0.071
14.848934,0.0227,0.0103,-0.0522,0.058
14.862089,0.0227,0.0581,-0.0428,0.076
14.877896,0.0323,0.0696,-0.0297,0.082
14.897465,0.0467,0.0454,-0.0149,0.067
14.918755,0.0085,0.0281,-0.0030,0.030
14.953435,-0.0058,0.0531,0.0140,0.055
14.973165,0.0181,0.0307,-0.0387,0.053
14.979575,0.0300,-0.0008,-0.0674,0.074
14.999976,0.0013,-0.0306,-0.0364,0.048
15.020616,-0.0297,-0.0954,0.0373,0.107
15.047749,-0.0130,0.0365,-0.0866,0.095
15.061320,-0.0226,0.1227,-0.1480,0.194
15.081984,0.0804,0.0754,-0.1086,0.155
15.102429,0.0518,-0.0410,0.0642,0.092
15.122979,-0.0940,0.0128,0.1023,0.140
15.147749,-0.0027,0.0250,0.0055,0.026
15.163294,0.0547,-0.0072,-0.0601,0.082
15.184745,0.0308,0.0113,-0.0337,0.047
15.204571,0.0047,-0.0225,0.0495,0.055
15.225111,0.0001,-0.0471,0.0653,0.081
15.248791,-0.0047,-0.0150,0.0250,0.030
15.269046,0.0097,0.0287,-0.0020,0.030
15.286728,0.0121,0.0297,-0.0047,0.032
15.306440,-0.0070,-0.0073,0.0344,0.036
15.346843,0.0265,0.0079,-0.0029,0.028
15.347596,0.0265,0.0079,-0.0029,0.028
15.367208,0.0168,0.0030,-0.0458,0.049
15.387762,-0.0216,-0.0136,-0.0203,0.033
15.408343,0.0190,0.0055,-0.0334,0.039
15.447626,-0.0026,0.0373,-0.0410,0.055
15.459426,-0.0050,0.0204,-0.0442,0.049
15.476508,-0.0121,-0.0010,0.0023,0.012
15.493456,0.0095,-0.0224,0.0514,0.057
15.510192,-0.0001,-0.0246,0.0562,0.061
15.547018,-0.0096,-0.0096,-0.0609,0.062
15.559242,-0.0000,-0.0288,-0.0470,0.055
15.575707,0.0144,-0.0788,0.0109,0.081
15.592654,0.0215,-0.0067,0.0096,0.025
15.612279,0.0119,0.1078,-0.0024,0.108
15.645624,0.0071,0.0056,0.0216,0.023
15.658874,-0.0193,0.0001,0.0135,0.024
15.675244,-0.0553,0.0184,-0.0226,0.063
15.694682,0.0069,0.0087,-0.0446,0.046
15.714510,0.0476,-0.0245,-0.0096,0.054
15.746631,-0.0170,0.0188,0.0542,0.060
15.759466,-0.0338,0.0329,0.0774,0.091
15.776556,-0.0003,0.0108,0.0512,0.052
15.797102,0.0115,0.0010,-0.0795,0.080
15.818203,0.0018,0.0367,-0.0882,0.096
15.851956,0.0185,-0.0087,0.0049,0.021
15.884377,-0.0150,-0.0205,0.0978,0.101
15.885430,-0.0150,-0.0205,0.0978,0.101
15.899295,-0.0007,-0.0416,0.0551,0.069
15.919646,0.0304,-0.0104,-0.0294,0.044
15.945460,0.0159,0.0013,-0.0826,0.084
15.959917,0.0111,0.0033,-0.0331,0.035
15.980111,0.0158,-0.0065,0.0017,0.017
16.001178,-0.0274,-0.0090,0.0170,0.033
16.021854,-0.0178,0.0081,0.0165,0.026
16.045416,0.0204,-0.0153,-0.0867,0.090
16.063452,0.0204,0.0065,-0.0793,0.082
16.082952,0.0131,0.0164,-0.0882,0.091
16.104287,0.0012,-0.0055,-0.0019,0.006
16.124895,-0.0275,-0.0389,0.1374,0.145
16.162542,0.0298,0.0956,-0.1385,0.171
16.179544,0.0153,0.1308,-0.1213,0.179
16.190155,0.0081,0.0435,-0.0318,0.054
16.207180,-0.0350,-0.0673,0.0098,0.077
16.226090,-0.0398,-0.0604,0.0004,0.072
16.263016,0.0080,0.0413,-0.0264,0.050
16.274686,0.0344,0.0061,-0.0184,0.039
16.290591,0.0728,-0.0351,-0.0464,0.093
16.307543,-0.0013,-0.0127,0.0006,0.013
16.328281,-0.0660,-0.0127,0.0294,0.073
16.360288,0.0465,-0.0288,0.0582,0.080
16.373644,0.1448,-0.0358,0.0753,0.167
16.389931,0.1831,-0.0392,0.1226,0.224
16.410310,-0.0038,-0.0001,0.0656,0.066
16.430151,-0.1022,-0.0341,0.0050,0.108
16.466896,-0.0308,-0.1078,-0.0456,0.121
16.495890,-0.0098,0.0631,-0.1025,0.121
16.497149,-0.0076,0.1043,-0.1233,0.162
16.514349,-0.0029,0.1146,-0.1347,0.177
16.546690,-0.0148,-0.0310,0.0047,0.035
16.571545,-0.0506,-0.0344,0.0457,0.076
16.578115,-0.0435,-0.0388,0.0420,0.072
16.595331,0.0428,-0.0325,-0.0443,0.070
16.615803,0.0166,-0.0446,-0.0176,0.051
16.648476,-0.0214,-0.0023,0.0606,0.064
16.686287,0.0770,0.0069,0.0723,0.106
16.687807,0.0530,-0.0168,0.0367,0.067
16.706675,0.0051,-0.0186,-0.0356,0.041
16.726108,-0.0095,0.1172,-0.2177,0.247
16.766840,0.0072,0.0924,-0.0091,0.093
16.768041,0.0072,0.0924,-0.0091,0.093
16.786376,0.0073,0.0654,0.0226,0.070
16.806665,-0.0262,0.0528,0.0282,0.065
16.827048,0.0193,-0.0195,0.0167,0.032
16.866484,0.0049,0.0349,0.0069,0.036
16.893526,-0.0191,0.0274,0.0242,0.041
16.894535,-0.0048,-0.0013,0.0233,0.024
16.908648,0.0071,-0.0252,0.0087,0.028
16.929837,0.0045,-0.0152,-0.0013,0.016
16.965942,0.0141,-0.0374,0.0576,0.070
16.992319,0.0141,-0.0224,0.0348,0.044
16.993683,0.0021,0.0044,0.0025,0.005
17.010935,-0.0075,0.0193,-0.0100,0.023
17.031854,-0.0171,0.0180,-0.0420,0.049
17.065517,0.0357,0.0065,0.0451,0.058
17.093296,0.0238,0.0271,0.0863,0.094
17.094528,0.0142,0.0251,0.0628,0.069
17.113497,0.0046,0.0110,0.0156,0.020
17.144380,0.0164,0.0471,-0.1180,0.128
17.160379,0.0212,0.0662,-0.1168,0.136
17.173472,0.0378,0.0612,-0.0593,0.093
17.194134,0.0209,0.0414,0.0171,0.049
17.214838,-0.0007,0.0338,0.0631,0.072
17.246474,0.0137,-0.0100,0.0627,0.065
17.269426,0.0136,-0.0153,0.0119,0.024
17.290449,-0.0249,-0.0252,-0.0131,0.038
17.306415,-0.0609,-0.0758,0.0289,0.101
17.321084,-0.0106,-0.1068,0.0549,0.121
17.338758,0.0850,-0.0969,-0.0460,0.137
17.365032,0.0487,0.0855,-0.0617,0.116
17.386850,-0.0089,-0.0192,0.0170,0.027
17.404059,-0.0234,-0.0513,0.0500,0.075
17.420349,-0.0523,-0.0534,0.0520,0.091
17.458247,0.0312,-0.0588,-0.0021,0.067
17.470233,0.0910,-0.0714,-0.0297,0.119
17.487457,0.1149,-0.0604,-0.0934,0.160
17.503659,-0.0217,0.0130,-0.0771,0.081
17.520643,-0.1246,0.0430,-0.0256,0.134
17.557057,0.0119,0.0159,0.0051,0.020
17.569990,0.0382,0.0254,0.0128,0.048
17.586407,0.0406,-0.0029,-0.0175,0.044
17.603610,-0.0289,-0.0196,-0.0553,0.065
17.623476,-0.0002,0.0089,-0.0632,0.064
17.656906,0.0356,0.0045,-0.0664,0.075
17.669609,-0.0004,0.0119,-0.0415,0.043
17.686261,-0.0339,0.0007,0.0010,0.034
17.705108,-0.0147,0.0114,-0.0325,0.037
17.725792,0.0356,0.0392,-0.0727,0.090
17.756521,-0.0169,0.0032,0.0197,0.026
17.769814,-0.0216,-0.0055,0.0430,0.048
17.787163,-0.0023,0.0200,0.0180,0.027
17.807483,0.0194,0.0551,0.0031,0.059
17.828215,0.0315,0.0592,-0.0192,0.070
17.856125,-0.0137,-0.0336,0.0109,0.038
17.869268,-0.0136,-0.0157,-0.0061,0.022
17.889907,-0.0110,0.0507,-0.0411,0.066
17.910326,0.0155,0.0213,0.0157,0.031
17.932177,0.0228,0.0134,0.0057,0.027
17.962357,0.0252,0.0197,-0.0048,0.032
17.984133,0.0111,-0.0772,0.0571,0.097
18.003783,-0.0654,-0.0665,0.0579,0.110
18.019312,-0.0196,-0.0525,0.0583,0.081
18.036648,0.0021,-0.0752,0.0436,0.087
18.080004,0.0049,-0.0136,-0.0500,0.052
18.081127,0.0049,-0.0136,-0.0500,0.052
18.105872,0.0241,0.0160,-0.0981,0.102
18.118264,0.0386,-0.0381,-0.1330,0.144
18.135842,0.0218,-0.0400,-0.1496,0.156
18.177315,-0.0018,0.0620,0.0392,0.073
18.178534,0.0102,0.0548,0.0407,0.069
18.201778,0.0461,-0.0173,0.0033,0.049
18.218712,0.0653,-0.0459,-0.0286,0.085
18.237452,-0.0184,-0.0150,-0.0526,0.058
18.262633,-0.0448,0.0058,-0.0162,0.048
18.288218,0.0222,-0.0213,0.0225,0.038
18.302369,0.0246,-0.0143,0.0231,0.037
18.319021,-0.0090,-0.0220,0.0040,0.024
18.357324,0.0245,-0.0180,-0.0483,0.057
18.372955,0.0244,-0.0014,-0.0523,0.058
18.384277,0.0124,0.0176,-0.0490,0.054
18.400940,-0.0164,0.0319,-0.0621,0.072
18.421131,-0.0188,0.0200,-0.0401,0.049
18.460918,0.0196,-0.0227,0.0219,0.037
18.489990,0.0173,-0.0455,-0.0600,0.077
18.491316,0.0173,-0.0455,-0.0600,0.077
18.503893,0.0173,-0.0453,-0.0539,0.073
18.524179,-0.0137,-0.0258,-0.0096,0.031
18.558953,0.0342,0.0992,-0.0806,0.132
18.580577,0.0390,0.0722,-0.0838,0.117
18.586570,0.0439,0.0169,-0.0618,0.078
18.606154,-0.0111,-0.0530,-0.0678,0.087
18.626896,-0.0159,-0.0061,-0.0856,0.087
18.660558,0.0129,0.0016,-0.0473,0.049
18.682992,0.0489,-0.0690,0.0309,0.090
18.700958,-0.0062,-0.0896,0.0991,0.134
18.722352,-0.0757,-0.0388,0.0888,0.123
18.732874,-0.0638,0.0106,0.0383,0.075
18.750837,0.0270,0.0258,-0.0623,0.073
18.776924,0.0316,-0.0211,-0.0010,0.038
18.801723,-0.0426,-0.0650,0.0776,0.110
18.817785,-0.0498,-0.0374,0.0903,0.110
18.834066,0.0434,0.0357,-0.0083,0.057
18.852217,0.0768,0.0590,-0.0666,0.118
18.873135,0.0264,0.0389,-0.1042,0.114
18.892269,-0.0142,0.0146,-0.0807,0.083
18.912881,-0.0093,0.0222,-0.0212,0.032
18.933101,0.0220,0.0421,-0.0273,0.055
18.973224,0.0556,0.0201,-0.1017,0.118
18.996512,0.0412,-0.0180,-0.0285,0.053
18.998913,0.0412,-0.0180,-0.0285,0.053
19.016362,0.0004,0.0295,0.0538,0.061
19.038087,-0.0883,0.0874,0.1017,0.161
19.075422,0.0118,0.0055,0.0768,0.078
19.101590,0.0306,0.0110,0.0661,0.074
19.102949,0.0400,0.0033,0.0184,0.044
19.119742,0.0160,0.0005,-0.0114,0.020
19.140773,-0.0105,-0.0221,0.0251,0.035
19.161363,-0.0082,-0.0393,0.0713,0.082
19.184382,0.0250,0.0423,-0.0172,0.052
19.201382,0.0345,0.0729,-0.0448,0.092
19.221787,0.1015,-0.0301,-0.0676,0.126
19.242445,0.0127,-0.0438,-0.0570,0.073
19.274657,-0.0280,-0.0078,0.0806,0.086
19.291120,-0.0064,0.0246,0.0987,0.102
19.304896,0.0412,0.0288,0.0910,0.104
19.324801,0.0100,0.0044,0.0835,0.084
19.348215,-0.0546,0.0168,0.1063,0.121
19.365114,-0.0019,0.0462,0.0166,0.049
19.385406,0.0651,0.0372,-0.0875,0.115
19.405779,-0.0164,0.0072,-0.1086,0.110
19.426090,-0.0330,-0.1221,-0.0477,0.135
19.447824,-0.0161,-0.1621,0.0518,0.171
19.466594,0.0080,-0.0371,0.0902,0.098
19.487264,-0.0302,0.0614,0.0664,0.095
19.507434,0.0011,0.0214,0.0168,0.027
19.528246,0.0371,-0.0661,-0.0504,0.091
19.551672,-0.0083,-0.0688,-0.0335,0.077
19.568702,-0.0082,-0.0464,-0.0194,0.051
19.589342,0.0015,0.0005,-0.0056,0.006
19.610009,0.0112,0.0566,0.0175,0.060
19.630506,-0.0029,0.0513,-0.0154,0.054
19.669985,-0.0075,-0.0038,-0.0608,0.061
19.680957,0.0142,0.0028,-0.0843,0.086
19.697284,0.0214,0.0230,-0.0509,0.060
19.714901,-0.0047,0.0583,0.0110,0.060
19.732959,0.0122,0.0002,0.0639,0.065
19.772500,-0.0093,0.0292,-0.0451,0.055
19.784124,-0.0261,0.0249,-0.0066,0.037
19.796553,-0.0236,-0.0008,0.0348,0.042
19.814982,0.0338,-0.0400,0.0383,0.065
19.836389,0.0242,0.0902,-0.0465,0.104
19.867914,0.0099,-0.0117,0.0064,0.017
19.880578,-0.0475,-0.0539,0.0664,0.098
19.897015,-0.0330,-0.0413,0.0729,0.090
19.917784,0.0222,-0.0014,0.0585,0.063
19.937930,0.0678,0.0043,0.0158,0.070
19.967613,0.0488,-0.0019,-0.0307,0.058
19.979805,-0.0421,0.0202,0.0316,0.056
20.000299,-0.0492,-0.0012,0.0666,0.083
20.019890,0.0180,-0.0060,0.0364,0.041
20.040491,0.0539,0.0297,-0.0356,0.071
20.069644,0.0155,0.0556,-0.0979,0.114
20.089099,-0.0372,0.0143,-0.0653,0.076
20.101643,-0.0540,-0.0004,-0.0371,0.065
20.121972,-0.0180,-0.0274,0.0072,0.034
20.142598,0.0155,-0.0421,0.0090,0.046
20.172780,0.0180,-0.0630,0.0164,0.068
20.201489,-0.0345,0.0095,-0.0299,0.047
20.213470,-0.0440,0.0168,-0.0211,0.052
20.229084,0.0016,-0.0379,-0.0051,0.038
20.246263,0.0184,-0.0825,-0.0009,0.085
20.288644,-0.0244,0.0420,0.0252,0.055
20.289711,-0.0244,0.0420,0.0252,0.055
20.312182,-0.0242,0.0409,0.0404,0.062
20.329530,0.0119,-0.0296,0.0147,0.035
20.346932,0.0120,-0.0338,-0.0095,0.037
20.388894,0.0076,0.0504,0.0339,0.061
20.389994,0.0076,0.0504,0.0339,0.061
20.415935,0.0102,-0.0081,0.1158,0.117
20.429409,0.0150,0.0711,0.0224,0.076
20.467261,0.0366,-0.0121,-0.0259,0.046
20.485869,-0.0472,-0.0534,-0.0030,0.071
20.496109,-0.0711,-0.0108,0.0008,0.072
20.511542,-0.0496,0.0270,0.0054,0.057
20.530560,0.0365,0.0454,-0.0249,0.063
20.568066,0.0389,-0.0218,-0.0231,0.050
20.586057,-0.0473,-0.0031,-0.0221,0.052
20.594220,-0.0665,0.0159,-0.0224,0.072
20.612666,-0.0593,0.0062,-0.0267,0.065
20.633298,0.0006,-0.0141,-0.0618,0.063
20.672433,0.0224,0.0155,0.0101,0.029
20.699454,-0.0084,0.0095,0.0591,0.060
20.700572,-0.0084,0.0095,0.0591,0.060
20.715083,0.0205,-0.0220,-0.0147,0.033
20.736127,0.0350,-0.0013,-0.0644,0.073
20.768541,0.0398,0.0375,-0.0526,0.076
20.795535,0.0062,0.0247,0.0017,0.026
20.810275,-0.0081,-0.0262,0.0104,0.029
20.826771,0.0062,-0.0462,-0.0280,0.054
20.843333,0.0277,-0.0492,-0.0399,0.069
20.860071,0.0228,-0.0006,-0.0167,0.028
20.880756,-0.0252,0.0383,0.0104,0.047
20.898084,0.0083,0.0414,0.0082,0.043
20.918527,0.0322,0.0153,0.0752,0.083
20.939644,-0.0205,0.0024,0.0477,0.052
20.962509,-0.0276,-0.0692,-0.0226,0.078
20.979816,0.0058,-0.0575,-0.1117,0.126
21.000191,0.0702,0.0671,-0.1785,0.203
21.021487,0.0364,0.1298,-0.0790,0.156
21.042032,-0.0188,0.0121,0.0024,0.023
21.061740,0.0026,-0.0002,-0.0239,0.024
21.082871,0.0504,-0.0506,0.0035,0.072
21.102775,-0.0334,-0.0590,0.0369,0.077
21.123184,-0.0646,-0.0571,0.0572,0.103
21.143933,-0.0024,-0.0404,0.0564,0.069
21.180527,0.0406,-0.0159,-0.0129,0.045
21.192608,-0.0026,-0.0153,-0.0086,0.018
21.209378,-0.0193,-0.0151,0.0062,0.025
21.226029,-0.0146,-0.0147,0.0194,0.028
21.246497,0.0357,-0.0353,-0.0025,0.050
21.279870,0.0094,0.0002,-0.0532,0.054
21.292907,-0.0096,0.0014,-0.0291,0.031
21.309003,-0.0191,0.0044,0.0089,0.022
21.328730,0.0121,-0.0135,0.0637,0.066
21.349704,0.0434,-0.0767,0.0255,0.092
21.379976,-0.0188,-0.0080,-0.0412,0.046
21.392805,-0.0091,0.0295,-0.0432,0.053
21.410276,0.0006,0.0256,-0.0358,0.044
21.431706,-0.0017,-0.0011,0.0152,0.015
21.451936,0.0271,-0.0263,-0.0127,0.040
21.479336,0.0152,-0.0202,-0.0422,0.049
21.491499,-0.0064,0.0242,-0.0592,0.064
21.512394,0.0463,0.0635,-0.0495,0.093
21.532591,0.0822,0.0715,-0.0209,0.111
21.552842,0.0343,0.0742,-0.0129,0.083
21.573034,-0.0544,0.0332,0.0424,0.077
21.593083,-0.0305,-0.0575,0.0059,0.065
21.613908,-0.0041,-0.0980,-0.0270,0.102
21.633923,0.0270,-0.1224,-0.0208,0.127
21.661218,0.0053,-0.1116,-0.0475,0.121
21.674234,0.0292,-0.0591,-0.1165,0.134
21.694703,0.0245,0.0196,-0.1112,0.116
21.714958,0.0319,-0.0142,0.0412,0.054
21.735473,0.0058,-0.0380,0.0982,0.105
21.762389,-0.0084,0.0469,0.0231,0.053
21.776307,-0.0060,0.0687,-0.0127,0.070
21.796660,0.0011,0.0736,-0.0159,0.075
21.817377,0.0513,0.0877,-0.0659,0.121
21.838875,0.0368,0.0605,-0.0974,0.120
21.858642,-0.0256,0.0115,-0.0585,0.065
21.878338,-0.0114,0.0028,-0.0257,0.028
21.899091,-0.0021,0.0513,-0.0228,0.056
21.920374,0.0647,0.0236,-0.0490,0.085
21.940476,0.0286,0.0100,-0.0304,0.043
21.977768,-0.0293,-0.0156,0.0385,0.051
21.990014,-0.0127,-0.0092,0.0223,0.027
22.006759,-0.0008,-0.0028,0.0015,0.003
22.023258,0.0325,0.0388,-0.0392,0.064
22.042877,-0.0060,0.0515,-0.0556,0.076
22.076759,-0.0039,-0.0336,-0.0058,0.034
22.090879,0.0175,-0.0577,0.0404,0.073
22.106257,0.0174,-0.0481,0.0465,0.069
22.124433,0.0174,-0.0190,0.0647,0.070
22.145098,0.0103,-0.0113,0.0412,0.044
22.175978,0.0031,-0.0200,0.0420,0.047
22.189344,0.0102,-0.0294,-0.0395,0.050
22.206325,-0.0138,-0.0103,-0.0627,0.065
22.227029,0.0317,-0.0347,-0.0018,0.047
22.247520,0.0627,-0.0374,-0.0279,0.078
